lon,lat
-73.98637573862578,40.77857091070502
-73.97339506729043,40.797144171784375
-73.98342532310788,40.78368074384918
-73.96403762872197,40.771362700962655
-73.96472502984517,40.76906797830742
-73.95943650261951,40.7778524379114
-73.97727186072865,40.75016782385385
-73.98124588517352,40.74965372903523
-73.9790597115872,40.749523835885945
-73.9573935698764,40.779215385532346
-73.96648924257603,40.789790443715376
-73.98120935147018,40.74769496591666
-73.9547967490672,40.784253278684986
-73.98682219277809,40.74223191049776
-73.98038063119932,40.74929342669818
-73.9804519336196,40.74932332313637
-73.972613539424,40.79659559153834
-73.9603084323711,40.757380364307444
-73.95984819008277,40.7771941498217
-73.99986243994216,40.7310534455709
-73.99984058262096,40.73104261595641
-73.97396475678661,40.75079102569547
-73.9827689776862,40.71544746815276
-73.96489837518382,40.77055311781982
-73.96778922779745,40.79971577027931
-73.94690306613775,40.771512171805966
-73.95949752780109,40.77766159245605
-73.91630089387921,40.86936423556396
-73.96677791072365,40.78931201639263
-73.97037147270653,40.76297671865668
-73.97874450768926,40.749991093921565
-73.98174350549506,40.744074500093724
-73.9954346548634,40.73103449869977
-73.95279517476501,40.78566470373285
-73.95172275404782,40.78719523158583
-73.97428415835489,40.79329317600339
-73.97811461997388,40.79162125639903
-73.935640912194,40.84071086094424
-73.98005582445532,40.71431506141535
-73.96454618415015,40.7533097475864
-73.94551769650126,40.77447210143218
-73.9851896005797,40.76037375495605
-73.96331142206331,40.77249650107189
-73.96647512172892,40.768157587420475
-73.97074829482641,40.784053969625724
-73.93342910391794,40.80487705348741
-73.97959747506053,40.79037440506093
-73.99138623705863,40.73344221604183
-73.9822528867588,40.78497428955133
-73.98223703851876,40.78235400645534
-73.98033856069696,40.74926556478824
-73.9544904808547,40.78331056473525
-73.94656813845339,40.83733007468497
-73.98213638892132,40.75910022235903
-73.97023796632445,40.76461341476786
-73.98425909249221,40.78298895874054
-73.9827664023984,40.78257204294485
-73.95940479691507,40.79957499619293
-73.95215022370745,40.78664620410009
-73.98267503021134,40.71570036992255
-73.95443054172635,40.82364548090674
-73.95620001713354,40.77896400711353
-73.9711243458121,40.783387724313386
-73.96843098602213,40.76549663044087
-73.98298219181838,40.71515017846874
-73.94685326377778,40.834787046379596
-73.9828011745321,40.769027613289346
-73.96906415336512,40.80025326144538
-73.99927094603834,40.731815552572044
-73.9249627067572,40.866548277902126
-73.98409276075571,40.71608864691541
-73.98905971652619,40.74471893893191
-73.97767651851602,40.751680182416756
-74.01477032409173,40.71523433513976
-74.01479783182668,40.71513043694491
-74.01481474718321,40.71506654603548
-74.01483789358059,40.71497911913374
-74.01486507530791,40.71487644960371
-73.96031797494123,40.8159612224952
-73.9724830082318,40.7967630108366
-73.96624900283527,40.80554070580327
-73.98533448520767,40.76021434667312
-73.9688317171803,40.803559566408794
-73.98369430314536,40.74332281685134
-73.96713210853119,40.805811125870385
-73.98182981612734,40.749885172505955
-73.98291542330703,40.78241927016698
-73.98031947876422,40.750865411885925
-73.98239977407114,40.763341822849654
-73.9835344705605,40.74078064874632
-73.9678652504038,40.804490281103405
-73.9541632117032,40.82456220577971
